Ê±¼ä,Q1,Q2,Q3,QT1,QT2,,0.05,,,,,
3.245,-0.0006,-0.00017,-0.00004,-0.00065,-0.00007,,,-0.305577491,-0.086580289,-0.020371833,-0.331042282,-0.035650707
3.25,-0.00059,-0.00015,-0.00003,-0.00065,-0.00006,,,-0.300484533,-0.076394373,-0.015278875,-0.331042282,-0.030557749
3.255,-0.00057,-0.00013,-0.00003,-0.00065,-0.00006,,,-0.290298616,-0.066208456,-0.015278875,-0.331042282,-0.030557749
3.26,-0.00055,-0.00011,-0.00003,-0.00064,-0.00006,,,-0.2801127,-0.05602254,-0.015278875,-0.325949323,-0.030557749
3.265,-0.00054,-0.0001,-0.00003,-0.00063,-0.00006,,,-0.275019742,-0.050929582,-0.015278875,-0.320856365,-0.030557749
3.27,-0.00051,-0.00009,-0.00003,-0.00062,-0.00005,,,-0.259740867,-0.045836624,-0.015278875,-0.315763407,-0.025464791
3.275,-0.00049,-0.00009,-0.00003,-0.00061,-0.00005,,,-0.249554951,-0.045836624,-0.015278875,-0.310670449,-0.025464791
3.28,-0.00047,-0.00008,-0.00003,-0.00059,-0.00005,,,-0.239369034,-0.040743665,-0.015278875,-0.300484533,-0.025464791
3.285,-0.00044,-0.00008,-0.00003,-0.00058,-0.00005,,,-0.22409016,-0.040743665,-0.015278875,-0.295391574,-0.025464791
3.29,-0.00042,-0.00008,-0.00003,-0.00056,-0.00005,,,-0.213904244,-0.040743665,-0.015278875,-0.285205658,-0.025464791
3.295,-0.00039,-0.00007,-0.00003,-0.00054,-0.00005,,,-0.198625369,-0.035650707,-0.015278875,-0.275019742,-0.025464791
3.3,-0.00036,-0.00007,-0.00002,-0.00052,-0.00004,,,-0.183346494,-0.035650707,-0.010185916,-0.264833825,-0.020371833
3.305,-0.00033,-0.00007,-0.00002,-0.0005,-0.00004,,,-0.16806762,-0.035650707,-0.010185916,-0.254647909,-0.020371833
3.31,-0.0003,-0.00006,-0.00002,-0.00048,-0.00004,,,-0.152788745,-0.030557749,-0.010185916,-0.244461993,-0.020371833
3.315,-0.00027,-0.00006,-0.00002,-0.00045,-0.00004,,,-0.137509871,-0.030557749,-0.010185916,-0.229183118,-0.020371833
3.32,-0.00023,-0.00006,-0.00002,-0.00042,-0.00004,,,-0.117138038,-0.030557749,-0.010185916,-0.213904244,-0.020371833
3.325,-0.00019,-0.00006,-0.00002,-0.0004,-0.00004,,,-0.096766205,-0.030557749,-0.010185916,-0.203718327,-0.020371833
3.33,-0.00017,-0.00006,-0.00002,-0.00037,-0.00004,,,-0.086580289,-0.030557749,-0.010185916,-0.188439453,-0.020371833
3.335,-0.00015,-0.00005,-0.00002,-0.00034,-0.00004,,,-0.076394373,-0.025464791,-0.010185916,-0.173160578,-0.020371833
3.34,-0.00013,-0.00005,-0.00002,-0.00031,-0.00004,,,-0.066208456,-0.025464791,-0.010185916,-0.157881704,-0.020371833
3.345,-0.00012,-0.00005,-0.00002,-0.00027,-0.00003,,,-0.061115498,-0.025464791,-0.010185916,-0.137509871,-0.015278875
3.35,-0.00011,-0.00005,-0.00002,-0.00023,-0.00003,,,-0.05602254,-0.025464791,-0.010185916,-0.117138038,-0.015278875
3.355,-0.00011,-0.00005,-0.00002,-0.0002,-0.00003,,,-0.05602254,-0.025464791,-0.010185916,-0.101859164,-0.015278875
3.36,-0.0001,-0.00005,-0.00002,-0.00016,-0.00003,,,-0.050929582,-0.025464791,-0.010185916,-0.081487331,-0.015278875
3.365,-0.00009,-0.00005,-0.00002,-0.00013,-0.00003,,,-0.045836624,-0.025464791,-0.010185916,-0.066208456,-0.015278875
3.37,-0.00009,-0.00005,-0.00002,-0.0001,-0.00003,,,-0.045836624,-0.025464791,-0.010185916,-0.050929582,-0.015278875
3.375,-0.00009,-0.00004,-0.00002,-0.00008,-0.00003,,,-0.045836624,-0.020371833,-0.010185916,-0.040743665,-0.015278875
3.38,-0.00008,-0.00004,-0.00002,-0.00005,-0.00003,,,-0.040743665,-0.020371833,-0.010185916,-0.025464791,-0.015278875
3.385,-0.00008,-0.00004,-0.00002,-0.00003,-0.00003,,,-0.040743665,-0.020371833,-0.010185916,-0.015278875,-0.015278875
3.39,-0.00007,-0.00004,-0.00002,-0.00001,-0.00003,,,-0.035650707,-0.020371833,-0.010185916,-0.005092958,-0.015278875
3.395,-0.00005,-0.00004,-0.00002,0.00002,-0.00003,,,-0.025464791,-0.020371833,-0.010185916,0.010185916,-0.015278875
3.4,-0.00004,-0.00004,-0.00002,0.00004,-0.00003,,,-0.020371833,-0.020371833,-0.010185916,0.020371833,-0.015278875
3.405,-0.00002,-0.00004,-0.00002,0.00007,-0.00003,,,-0.010185916,-0.020371833,-0.010185916,0.035650707,-0.015278875
3.41,-0.00001,-0.00004,-0.00002,0.00009,-0.00003,,,-0.005092958,-0.020371833,-0.010185916,0.045836624,-0.015278875
3.415,0.00001,-0.00004,-0.00001,0.00012,-0.00003,,,0.005092958,-0.020371833,-0.005092958,0.061115498,-0.015278875
3.42,0.00003,-0.00004,-0.00001,0.00015,-0.00002,,,0.015278875,-0.020371833,-0.005092958,0.076394373,-0.010185916
3.425,0.00005,-0.00004,-0.00001,0.00018,-0.00002,,,0.025464791,-0.020371833,-0.005092958,0.091673247,-0.010185916
3.43,0.00007,-0.00004,-0.00001,0.00021,-0.00002,,,0.035650707,-0.020371833,-0.005092958,0.106952122,-0.010185916
3.435,0.0001,-0.00003,-0.00001,0.00024,-0.00002,,,0.050929582,-0.015278875,-0.005092958,0.122230996,-0.010185916
3.44,0.00012,-0.00003,-0.00001,0.00028,-0.00002,,,0.061115498,-0.015278875,-0.005092958,0.142602829,-0.010185916
3.445,0.00015,-0.00003,-0.00001,0.00031,-0.00002,,,0.076394373,-0.015278875,-0.005092958,0.157881704,-0.010185916
3.45,0.00017,-0.00003,-0.00001,0.00035,-0.00002,,,0.086580289,-0.015278875,-0.005092958,0.178253536,-0.010185916
3.455,0.0002,-0.00003,-0.00001,0.00039,-0.00002,,,0.101859164,-0.015278875,-0.005092958,0.198625369,-0.010185916
3.46,0.00023,-0.00003,-0.00001,0.00042,-0.00002,,,0.117138038,-0.015278875,-0.005092958,0.213904244,-0.010185916
3.465,0.00026,-0.00003,-0.00001,0.00044,-0.00002,,,0.132416913,-0.015278875,-0.005092958,0.22409016,-0.010185916
3.47,0.0003,-0.00002,-0.00001,0.00046,-0.00002,,,0.152788745,-0.010185916,-0.005092958,0.234276076,-0.010185916
3.475,0.00033,-0.00001,-0.00001,0.00047,-0.00002,,,0.16806762,-0.005092958,-0.005092958,0.239369034,-0.010185916
3.48,0.00037,0,-0.00001,0.00048,-0.00002,,,0.188439453,0,-0.005092958,0.244461993,-0.010185916
3.485,0.00041,0.00002,-0.00001,0.00049,-0.00002,,,0.208811285,0.010185916,-0.005092958,0.249554951,-0.010185916
3.49,0.00043,0.00003,-0.00001,0.0005,-0.00002,,,0.218997202,0.015278875,-0.005092958,0.254647909,-0.010185916
3.495,0.00045,0.00005,-0.00001,0.0005,-0.00002,,,0.229183118,0.025464791,-0.005092958,0.254647909,-0.010185916
3.5,0.00047,0.00007,-0.00001,0.00051,-0.00002,,,0.239369034,0.035650707,-0.005092958,0.259740867,-0.010185916
3.505,0.00048,0.00009,-0.00001,0.00051,-0.00002,,,0.244461993,0.045836624,-0.005092958,0.259740867,-0.010185916
3.51,0.00049,0.00011,-0.00001,0.00052,-0.00001,,,0.249554951,0.05602254,-0.005092958,0.264833825,-0.005092958
3.515,0.0005,0.00013,-0.00001,0.00052,0,,,0.254647909,0.066208456,-0.005092958,0.264833825,0
3.52,0.00051,0.00015,-0.00001,0.00053,0.00001,,,0.259740867,0.076394373,-0.005092958,0.269926783,0.005092958
3.525,0.00052,0.00018,-0.00001,0.00053,0.00003,,,0.264833825,0.091673247,-0.005092958,0.269926783,0.015278875
3.53,0.00052,0.0002,-0.00001,0.00053,0.00004,,,0.264833825,0.101859164,-0.005092958,0.269926783,0.020371833
3.535,0.00053,0.00023,-0.00001,0.00054,0.00006,,,0.269926783,0.117138038,-0.005092958,0.275019742,0.030557749
3.54,0.00053,0.00026,-0.00001,0.00054,0.00008,,,0.269926783,0.132416913,-0.005092958,0.275019742,0.040743665
3.545,0.00053,0.00029,-0.00001,0.00054,0.0001,,,0.269926783,0.147695787,-0.005092958,0.275019742,0.050929582
3.55,0.00054,0.00032,0,0.00055,0.00011,,,0.275019742,0.162974662,0,0.2801127,0.05602254
3.555,0.00054,0.00035,0.00001,0.00055,0.00014,,,0.275019742,0.178253536,0.005092958,0.2801127,0.071301415
3.56,0.00054,0.00039,0.00002,0.00055,0.00016,,,0.275019742,0.198625369,0.010185916,0.2801127,0.081487331
3.565,0.00055,0.00042,0.00004,0.00055,0.00018,,,0.2801127,0.213904244,0.020371833,0.2801127,0.091673247
3.57,0.00055,0.00045,0.00005,0.00056,0.00021,,,0.2801127,0.229183118,0.025464791,0.285205658,0.106952122
3.575,0.00055,0.00047,0.00007,0.00056,0.00023,,,0.2801127,0.239369034,0.035650707,0.285205658,0.117138038
3.58,0.00056,0.00049,0.00008,0.00056,0.00026,,,0.285205658,0.249554951,0.040743665,0.285205658,0.132416913
3.585,0.00056,0.0005,0.0001,0.00056,0.00029,,,0.285205658,0.254647909,0.050929582,0.285205658,0.147695787
3.59,0.00056,0.00051,0.00012,0.00057,0.00032,,,0.285205658,0.259740867,0.061115498,0.290298616,0.162974662
3.595,0.00056,0.00052,0.00014,0.00057,0.00036,,,0.285205658,0.264833825,0.071301415,0.290298616,0.183346494
3.6,0.00056,0.00053,0.00016,0.00057,0.00039,,,0.285205658,0.269926783,0.081487331,0.290298616,0.198625369
3.605,0.00057,0.00053,0.00019,0.00057,0.00043,,,0.290298616,0.269926783,0.096766205,0.290298616,0.218997202
3.61,0.00057,0.00054,0.00021,0.00057,0.00046,,,0.290298616,0.275019742,0.106952122,0.290298616,0.234276076
3.615,0.00057,0.00054,0.00024,0.00058,0.00048,,,0.290298616,0.275019742,0.122230996,0.295391574,0.244461993
3.62,0.00057,0.00055,0.00027,0.00058,0.00049,,,0.290298616,0.2801127,0.137509871,0.295391574,0.249554951
3.625,0.00057,0.00055,0.0003,0.00058,0.00051,,,0.290298616,0.2801127,0.152788745,0.295391574,0.259740867
3.63,0.00058,0.00055,0.00033,0.00058,0.00052,,,0.295391574,0.2801127,0.16806762,0.295391574,0.264833825
3.635,0.00058,0.00056,0.00036,0.00058,0.00052,,,0.295391574,0.285205658,0.183346494,0.295391574,0.264833825
3.64,0.00058,0.00056,0.0004,0.00058,0.00053,,,0.295391574,0.285205658,0.203718327,0.295391574,0.269926783
3.645,0.00058,0.00056,0.00043,0.00059,0.00054,,,0.295391574,0.285205658,0.218997202,0.300484533,0.275019742
3.65,0.00058,0.00056,0.00046,0.00059,0.00054,,,0.295391574,0.285205658,0.234276076,0.300484533,0.275019742
3.655,0.00059,0.00057,0.00048,0.00059,0.00055,,,0.300484533,0.290298616,0.244461993,0.300484533,0.2801127
3.66,0.00059,0.00057,0.0005,0.00059,0.00055,,,0.300484533,0.290298616,0.254647909,0.300484533,0.2801127
3.665,0.00059,0.00057,0.00051,0.00059,0.00055,,,0.300484533,0.290298616,0.259740867,0.300484533,0.2801127
3.67,0.00059,0.00057,0.00051,0.00059,0.00056,,,0.300484533,0.290298616,0.259740867,0.300484533,0.285205658
3.675,0.00059,0.00058,0.00051,0.00059,0.00056,,,0.300484533,0.295391574,0.259740867,0.300484533,0.285205658
3.68,0.00059,0.00058,0.0005,0.00059,0.00056,,,0.300484533,0.295391574,0.254647909,0.300484533,0.285205658
3.685,0.00059,0.00058,0.0005,0.0006,0.00057,,,0.300484533,0.295391574,0.254647909,0.305577491,0.290298616
3.69,0.0006,0.00058,0.00049,0.0006,0.00057,,,0.305577491,0.295391574,0.249554951,0.305577491,0.290298616
3.695,0.0006,0.00058,0.00048,0.0006,0.00057,,,0.305577491,0.295391574,0.244461993,0.305577491,0.290298616
3.7,0.0006,0.00059,0.00046,0.0006,0.00057,,,0.305577491,0.300484533,0.234276076,0.305577491,0.290298616
3.705,0.0006,0.00059,0.00045,0.0006,0.00057,,,0.305577491,0.300484533,0.229183118,0.305577491,0.290298616
3.71,0.0006,0.00059,0.00043,0.0006,0.00057,,,0.305577491,0.300484533,0.218997202,0.305577491,0.290298616
3.715,0.0006,0.00059,0.00042,0.0006,0.00056,,,0.305577491,0.300484533,0.213904244,0.305577491,0.285205658
3.72,0.0006,0.00059,0.0004,0.0006,0.00055,,,0.305577491,0.300484533,0.203718327,0.305577491,0.2801127
3.725,0.0006,0.00059,0.00038,0.00061,0.00054,,,0.305577491,0.300484533,0.193532411,0.310670449,0.275019742
3.73,0.0006,0.00059,0.00036,0.00061,0.00053,,,0.305577491,0.300484533,0.183346494,0.310670449,0.269926783
3.735,0.00061,0.0006,0.00033,0.00061,0.00051,,,0.310670449,0.305577491,0.16806762,0.310670449,0.259740867
3.74,0.00061,0.0006,0.00031,0.00061,0.0005,,,0.310670449,0.305577491,0.157881704,0.310670449,0.254647909
3.745,0.00061,0.0006,0.00028,0.00061,0.00048,,,0.310670449,0.305577491,0.142602829,0.310670449,0.244461993
3.75,0.00061,0.00059,0.00025,0.00061,0.00047,,,0.310670449,0.300484533,0.127323954,0.310670449,0.239369034
3.755,0.00061,0.00058,0.00022,0.00061,0.00045,,,0.310670449,0.295391574,0.11204508,0.310670449,0.229183118
3.76,0.00061,0.00057,0.00019,0.00061,0.00043,,,0.310670449,0.290298616,0.096766205,0.310670449,0.218997202
3.765,0.00061,0.00056,0.00016,0.00061,0.00041,,,0.310670449,0.285205658,0.081487331,0.310670449,0.208811285
3.77,0.00061,0.00055,0.00013,0.00061,0.00038,,,0.310670449,0.2801127,0.066208456,0.310670449,0.193532411
3.775,0.00061,0.00053,0.00011,0.00061,0.00036,,,0.310670449,0.269926783,0.05602254,0.310670449,0.183346494
3.78,0.00061,0.00052,0.0001,0.00062,0.00033,,,0.310670449,0.264833825,0.050929582,0.315763407,0.16806762
3.785,0.00062,0.0005,0.00009,0.00062,0.00031,,,0.315763407,0.254647909,0.045836624,0.315763407,0.157881704
3.79,0.00062,0.00049,0.00008,0.00062,0.00028,,,0.315763407,0.249554951,0.040743665,0.315763407,0.142602829
3.795,0.00062,0.00047,0.00007,0.00062,0.00025,,,0.315763407,0.239369034,0.035650707,0.315763407,0.127323954
3.8,0.00062,0.00045,0.00007,0.00062,0.00021,,,0.315763407,0.229183118,0.035650707,0.315763407,0.106952122
3.805,0.00062,0.00043,0.00006,0.00062,0.00018,,,0.315763407,0.218997202,0.030557749,0.315763407,0.091673247
3.81,0.00062,0.0004,0.00006,0.00062,0.00015,,,0.315763407,0.203718327,0.030557749,0.315763407,0.076394373
3.815,0.00062,0.00038,0.00005,0.00062,0.00013,,,0.315763407,0.193532411,0.025464791,0.315763407,0.066208456
3.82,0.00062,0.00035,0.00005,0.00062,0.00012,,,0.315763407,0.178253536,0.025464791,0.315763407,0.061115498
3.825,0.00062,0.00032,0.00005,0.00062,0.00011,,,0.315763407,0.162974662,0.025464791,0.315763407,0.05602254
3.83,0.00061,0.0003,0.00005,0.00062,0.0001,,,0.310670449,0.152788745,0.025464791,0.315763407,0.050929582
3.835,0.00061,0.00026,0.00004,0.00062,0.00009,,,0.310670449,0.132416913,0.020371833,0.315763407,0.045836624
3.84,0.0006,0.00023,0.00004,0.00063,0.00008,,,0.305577491,0.117138038,0.020371833,0.320856365,0.040743665
3.845,0.00058,0.0002,0.00004,0.00063,0.00008,,,0.295391574,0.101859164,0.020371833,0.320856365,0.040743665
3.85,0.00057,0.00017,0.00004,0.00063,0.00007,,,0.290298616,0.086580289,0.020371833,0.320856365,0.035650707
3.855,0.00056,0.00015,0.00004,0.00063,0.00007,,,0.285205658,0.076394373,0.020371833,0.320856365,0.035650707
3.86,0.00054,0.00013,0.00004,0.00062,0.00007,,,0.275019742,0.066208456,0.020371833,0.315763407,0.035650707
3.865,0.00053,0.00012,0.00003,0.00061,0.00006,,,0.269926783,0.061115498,0.015278875,0.310670449,0.030557749
3.87,0.00051,0.00011,0.00003,0.0006,0.00006,,,0.259740867,0.05602254,0.015278875,0.305577491,0.030557749
3.875,0.00049,0.0001,0.00003,0.00059,0.00006,,,0.249554951,0.050929582,0.015278875,0.300484533,0.030557749
3.88,0.00047,0.0001,0.00003,0.00058,0.00006,,,0.239369034,0.050929582,0.015278875,0.295391574,0.030557749
3.885,0.00045,0.00009,0.00003,0.00056,0.00006,,,0.229183118,0.045836624,0.015278875,0.285205658,0.030557749
3.89,0.00042,0.00009,0.00003,0.00055,0.00005,,,0.213904244,0.045836624,0.015278875,0.2801127,0.025464791
3.895,0.0004,0.00008,0.00003,0.00053,0.00005,,,0.203718327,0.040743665,0.015278875,0.269926783,0.025464791
3.9,0.00037,0.00008,0.00003,0.00051,0.00005,,,0.188439453,0.040743665,0.015278875,0.259740867,0.025464791
3.905,0.00035,0.00008,0.00003,0.0005,0.00005,,,0.178253536,0.040743665,0.015278875,0.254647909,0.025464791
3.91,0.00032,0.00007,0.00003,0.00047,0.00005,,,0.162974662,0.035650707,0.015278875,0.239369034,0.025464791
3.915,0.00029,0.00007,0.00003,0.00045,0.00005,,,0.147695787,0.035650707,0.015278875,0.229183118,0.025464791
3.92,0.00025,0.00007,0.00003,0.00043,0.00004,,,0.127323954,0.035650707,0.015278875,0.218997202,0.020371833
3.925,0.00022,0.00007,0.00002,0.00041,0.00004,,,0.11204508,0.035650707,0.010185916,0.208811285,0.020371833
3.93,0.00019,0.00006,0.00002,0.00038,0.00004,,,0.096766205,0.030557749,0.010185916,0.193532411,0.020371833
3.935,0.00017,0.00006,0.00002,0.00035,0.00004,,,0.086580289,0.030557749,0.010185916,0.178253536,0.020371833
3.94,0.00016,0.00006,0.00002,0.00032,0.00004,,,0.081487331,0.030557749,0.010185916,0.162974662,0.020371833
3.945,0.00014,0.00006,0.00002,0.00029,0.00004,,,0.071301415,0.030557749,0.010185916,0.147695787,0.020371833
3.95,0.00013,0.00006,0.00002,0.00026,0.00004,,,0.066208456,0.030557749,0.010185916,0.132416913,0.020371833
3.955,0.00012,0.00006,0.00002,0.00022,0.00004,,,0.061115498,0.030557749,0.010185916,0.11204508,0.020371833
3.96,0.00012,0.00005,0.00002,0.00019,0.00004,,,0.061115498,0.025464791,0.010185916,0.096766205,0.020371833
3.965,0.00011,0.00005,0.00002,0.00016,0.00004,,,0.05602254,0.025464791,0.010185916,0.081487331,0.020371833
3.97,0.0001,0.00005,0.00002,0.00013,0.00003,,,0.050929582,0.025464791,0.010185916,0.066208456,0.015278875
3.975,0.0001,0.00005,0.00002,0.00011,0.00003,,,0.050929582,0.025464791,0.010185916,0.05602254,0.015278875
3.98,0.0001,0.00005,0.00002,0.00008,0.00003,,,0.050929582,0.025464791,0.010185916,0.040743665,0.015278875
3.985,0.00009,0.00005,0.00002,0.00006,0.00003,,,0.045836624,0.025464791,0.010185916,0.030557749,0.015278875
3.99,0.00008,0.00005,0.00002,0.00004,0.00003,,,0.040743665,0.025464791,0.010185916,0.020371833,0.015278875
3.995,0.00007,0.00005,0.00002,0.00002,0.00003,,,0.035650707,0.025464791,0.010185916,0.010185916,0.015278875
4,0.00006,0.00005,0.00002,-0.00001,0.00003,,,0.030557749,0.025464791,0.010185916,-0.005092958,0.015278875
4.005,0.00004,0.00004,0.00002,-0.00003,0.00003,,,0.020371833,0.020371833,0.010185916,-0.015278875,0.015278875
4.01,0.00003,0.00004,0.00002,-0.00006,0.00003,,,0.015278875,0.020371833,0.010185916,-0.030557749,0.015278875
4.015,0.00001,0.00004,0.00002,-0.00008,0.00003,,,0.005092958,0.020371833,0.010185916,-0.040743665,0.015278875
4.02,-0.00001,0.00004,0.00002,-0.00011,0.00003,,,-0.005092958,0.020371833,0.010185916,-0.05602254,0.015278875
4.025,-0.00003,0.00004,0.00002,-0.00014,0.00003,,,-0.015278875,0.020371833,0.010185916,-0.071301415,0.015278875
4.03,-0.00004,0.00004,0.00002,-0.00016,0.00003,,,-0.020371833,0.020371833,0.010185916,-0.081487331,0.015278875
4.035,-0.00007,0.00004,0.00002,-0.00019,0.00003,,,-0.035650707,0.020371833,0.010185916,-0.096766205,0.015278875
4.04,-0.00009,0.00004,0.00002,-0.00022,0.00003,,,-0.045836624,0.020371833,0.010185916,-0.11204508,0.015278875
4.045,-0.00011,0.00004,0.00002,-0.00026,0.00003,,,-0.05602254,0.020371833,0.010185916,-0.132416913,0.015278875
4.05,-0.00014,0.00004,0.00002,-0.00029,0.00003,,,-0.071301415,0.020371833,0.010185916,-0.147695787,0.015278875
4.055,-0.00016,0.00004,0.00002,-0.00033,0.00003,,,-0.081487331,0.020371833,0.010185916,-0.16806762,0.015278875
4.06,-0.00019,0.00004,0.00001,-0.00036,0.00003,,,-0.096766205,0.020371833,0.005092958,-0.183346494,0.015278875
4.065,-0.00022,0.00003,0.00001,-0.00038,0.00002,,,-0.11204508,0.015278875,0.005092958,-0.193532411,0.010185916
4.07,-0.00025,0.00003,0.00001,-0.0004,0.00002,,,-0.127323954,0.015278875,0.005092958,-0.203718327,0.010185916
4.075,-0.00028,0.00002,0.00001,-0.00041,0.00002,,,-0.142602829,0.010185916,0.005092958,-0.208811285,0.010185916
4.08,-0.00031,0.00001,0.00001,-0.00043,0.00002,,,-0.157881704,0.005092958,0.005092958,-0.218997202,0.010185916
4.085,-0.00035,-0.00001,0.00001,-0.00044,0.00002,,,-0.178253536,-0.005092958,0.005092958,-0.22409016,0.010185916
4.09,-0.00037,-0.00002,0.00001,-0.00045,0.00002,,,-0.188439453,-0.010185916,0.005092958,-0.229183118,0.010185916
4.095,-0.0004,-0.00003,0.00001,-0.00046,0.00002,,,-0.203718327,-0.015278875,0.005092958,-0.234276076,0.010185916
4.1,-0.00042,-0.00005,0.00001,-0.00046,0.00002,,,-0.213904244,-0.025464791,0.005092958,-0.234276076,0.010185916
4.105,-0.00043,-0.00007,0.00001,-0.00047,0.00002,,,-0.218997202,-0.035650707,0.005092958,-0.239369034,0.010185916
4.11,-0.00044,-0.00008,0.00001,-0.00048,0.00001,,,-0.22409016,-0.040743665,0.005092958,-0.244461993,0.005092958
4.115,-0.00045,-0.0001,0.00001,-0.00048,0.00001,,,-0.229183118,-0.050929582,0.005092958,-0.244461993,0.005092958
4.12,-0.00046,-0.00012,0.00001,-0.00049,0,,,-0.234276076,-0.061115498,0.005092958,-0.249554951,0
4.125,-0.00047,-0.00014,0.00001,-0.00049,-0.00002,,,-0.239369034,-0.071301415,0.005092958,-0.249554951,-0.010185916
4.13,-0.00048,-0.00017,0.00001,-0.00049,-0.00003,,,-0.244461993,-0.086580289,0.005092958,-0.249554951,-0.015278875
4.135,-0.00048,-0.00019,0.00001,-0.0005,-0.00005,,,-0.244461993,-0.096766205,0.005092958,-0.254647909,-0.025464791
4.14,-0.00049,-0.00022,0.00001,-0.0005,-0.00006,,,-0.249554951,-0.11204508,0.005092958,-0.254647909,-0.030557749
4.145,-0.00049,-0.00024,0.00001,-0.0005,-0.00008,,,-0.249554951,-0.122230996,0.005092958,-0.254647909,-0.040743665
4.15,-0.0005,-0.00027,0,-0.00051,-0.00009,,,-0.254647909,-0.137509871,0,-0.259740867,-0.045836624
4.155,-0.0005,-0.0003,0,-0.00051,-0.00011,,,-0.254647909,-0.152788745,0,-0.259740867,-0.05602254
4.16,-0.0005,-0.00034,-0.00001,-0.00051,-0.00013,,,-0.254647909,-0.173160578,-0.005092958,-0.259740867,-0.066208456
4.165,-0.00051,-0.00037,-0.00003,-0.00052,-0.00015,,,-0.259740867,-0.188439453,-0.015278875,-0.264833825,-0.076394373
4.17,-0.00051,-0.0004,-0.00004,-0.00052,-0.00018,,,-0.259740867,-0.203718327,-0.020371833,-0.264833825,-0.091673247
4.175,-0.00051,-0.00042,-0.00005,-0.00052,-0.0002,,,-0.259740867,-0.213904244,-0.025464791,-0.264833825,-0.101859164
4.18,-0.00052,-0.00044,-0.00007,-0.00052,-0.00023,,,-0.264833825,-0.22409016,-0.035650707,-0.264833825,-0.117138038
4.185,-0.00052,-0.00045,-0.00009,-0.00053,-0.00025,,,-0.264833825,-0.229183118,-0.045836624,-0.269926783,-0.127323954
4.19,-0.00052,-0.00046,-0.0001,-0.00053,-0.00028,,,-0.264833825,-0.234276076,-0.050929582,-0.269926783,-0.142602829
4.195,-0.00053,-0.00047,-0.00012,-0.00053,-0.00031,,,-0.269926783,-0.239369034,-0.061115498,-0.269926783,-0.157881704
4.2,-0.00053,-0.00048,-0.00014,-0.00053,-0.00034,,,-0.269926783,-0.244461993,-0.071301415,-0.269926783,-0.173160578
4.205,-0.00053,-0.00049,-0.00016,-0.00054,-0.00038,,,-0.269926783,-0.249554951,-0.081487331,-0.275019742,-0.193532411
4.21,-0.00053,-0.0005,-0.00018,-0.00054,-0.0004,,,-0.269926783,-0.254647909,-0.091673247,-0.275019742,-0.203718327
4.215,-0.00054,-0.0005,-0.00021,-0.00054,-0.00043,,,-0.275019742,-0.254647909,-0.106952122,-0.275019742,-0.218997202
4.22,-0.00054,-0.00051,-0.00023,-0.00054,-0.00044,,,-0.275019742,-0.259740867,-0.117138038,-0.275019742,-0.22409016
4.225,-0.00054,-0.00051,-0.00026,-0.00054,-0.00046,,,-0.275019742,-0.259740867,-0.132416913,-0.275019742,-0.234276076
4.23,-0.00054,-0.00052,-0.00029,-0.00055,-0.00047,,,-0.275019742,-0.264833825,-0.147695787,-0.2801127,-0.239369034
4.235,-0.00054,-0.00052,-0.00032,-0.00055,-0.00048,,,-0.275019742,-0.264833825,-0.162974662,-0.2801127,-0.244461993
4.24,-0.00055,-0.00052,-0.00035,-0.00055,-0.00049,,,-0.2801127,-0.264833825,-0.178253536,-0.2801127,-0.249554951
4.245,-0.00055,-0.00053,-0.00038,-0.00055,-0.0005,,,-0.2801127,-0.269926783,-0.193532411,-0.2801127,-0.254647909
4.25,-0.00055,-0.00053,-0.00041,-0.00055,-0.0005,,,-0.2801127,-0.269926783,-0.208811285,-0.2801127,-0.254647909
4.255,-0.00055,-0.00053,-0.00043,-0.00055,-0.00051,,,-0.2801127,-0.269926783,-0.218997202,-0.2801127,-0.259740867
4.26,-0.00055,-0.00053,-0.00045,-0.00056,-0.00051,,,-0.2801127,-0.269926783,-0.229183118,-0.285205658,-0.259740867
4.265,-0.00056,-0.00054,-0.00046,-0.00056,-0.00052,,,-0.285205658,-0.275019742,-0.234276076,-0.285205658,-0.264833825
4.27,-0.00056,-0.00054,-0.00047,-0.00056,-0.00052,,,-0.285205658,-0.275019742,-0.239369034,-0.285205658,-0.264833825
4.275,-0.00056,-0.00054,-0.00047,-0.00056,-0.00052,,,-0.285205658,-0.275019742,-0.239369034,-0.285205658,-0.264833825
4.28,-0.00056,-0.00054,-0.00047,-0.00056,-0.00053,,,-0.285205658,-0.275019742,-0.239369034,-0.285205658,-0.269926783
4.285,-0.00056,-0.00055,-0.00046,-0.00056,-0.00053,,,-0.285205658,-0.2801127,-0.234276076,-0.285205658,-0.269926783
4.29,-0.00056,-0.00055,-0.00046,-0.00057,-0.00053,,,-0.285205658,-0.2801127,-0.234276076,-0.290298616,-0.269926783
4.295,-0.00056,-0.00055,-0.00045,-0.00057,-0.00054,,,-0.285205658,-0.2801127,-0.229183118,-0.290298616,-0.275019742
4.3,-0.00057,-0.00055,-0.00044,-0.00057,-0.00054,,,-0.290298616,-0.2801127,-0.22409016,-0.290298616,-0.275019742
4.305,-0.00057,-0.00055,-0.00043,-0.00057,-0.00054,,,-0.290298616,-0.2801127,-0.218997202,-0.290298616,-0.275019742
4.31,-0.00057,-0.00056,-0.00042,-0.00057,-0.00054,,,-0.290298616,-0.285205658,-0.213904244,-0.290298616,-0.275019742
